Name,Section,Title,Subject,Topic,OpenSeats,Credits
Principles Econ I,303,Principles Econ I,Economics (ECON) Open Sections,,"  32",4.00
Principles Econ I,305,Principles Econ I,Economics (ECON) Open Sections,,"  27",4.00
Principles Econ I,306,Principles Econ I,Economics (ECON) Open Sections,,"  31",4.00
Principles Econ I,307,Principles Econ I,Economics (ECON) Open Sections,,"  31",4.00
Principles Econ I,308,Principles Econ I,Economics (ECON) Open Sections,,"  15",4.00
Principles Econ I,309,Principles Econ I,Economics (ECON) Open Sections,,"  30",4.00
Principles Econ I,310,Principles Econ I,Economics (ECON) Open Sections,,"  30",4.00
Principles Econ I,311,Principles Econ I,Economics (ECON) Open Sections,,"  31",4.00
Principles Econ I,312,Principles Econ I,Economics (ECON) Open Sections,,"  32",4.00
Principles Econ I,313,Principles Econ I,Economics (ECON) Open Sections,,"  22",4.00
Principles Econ I,314,Principles Econ I,Economics (ECON) Open Sections,,"  28",4.00
Principles Econ I,300,Principles Econ I,Economics (ECON) Open Sections,," ",4.00
Principles Econ I,399,Principles Econ I,Economics (ECON) Open Sections,," ",4.00
Principles Econ I,401,Principles Econ I,Economics (ECON) Open Sections,,"  26",4.00
Principles Econ I,402,Principles Econ I,Economics (ECON) Open Sections,,"  22",4.00
Principles Econ I,403,Principles Econ I,Economics (ECON) Open Sections,,"  23",4.00
Principles Econ I,404,Principles Econ I,Economics (ECON) Open Sections,,"  28",4.00
Principles Econ I,405,Principles Econ I,Economics (ECON) Open Sections,,"  25",4.00
Principles Econ I,406,Principles Econ I,Economics (ECON) Open Sections,,"  32",4.00
Principles Econ I,407,Principles Econ I,Economics (ECON) Open Sections,,"  23",4.00
Principles Econ I,408,Principles Econ I,Economics (ECON) Open Sections,,"  28",4.00
Principles Econ I,409,Principles Econ I,Economics (ECON) Open Sections,,"  30",4.00
Principles Econ I,410,Principles Econ I,Economics (ECON) Open Sections,,"  25",4.00
Principles Econ I,411,Principles Econ I,Economics (ECON) Open Sections,,"  31",4.00
Principles Econ I,400,Principles Econ I,Economics (ECON) Open Sections,," ",4.00
Principles Econ I,499,Principles Econ I,Economics (ECON) Open Sections,," ",4.00
Principles Econ I,501,Principles Econ I,Economics (ECON) Open Sections,,"  32",4.00
Principles Econ I,500,Principles Econ I,Economics (ECON) Open Sections,," ",4.00
Principles Econ I,601,Principles Econ I,Economics (ECON) Open Sections,,"  21",4.00
Principles Econ I,603,Principles Econ I,Economics (ECON) Open Sections,,"  14",4.00
Principles Econ I,604,Principles Econ I,Economics (ECON) Open Sections,,"   3",4.00
Principles Econ I,605,Principles Econ I,Economics (ECON) Open Sections,,"   2",4.00
Principles Econ I,606,Principles Econ I,Economics (ECON) Open Sections,,"  28",4.00
Principles Econ I,600,Principles Econ I,Economics (ECON) Open Sections,," ",4.00
Principles Econ I,699,Principles Econ I,Economics (ECON) Open Sections,," ",4.00
Principles Econ II,205,Principles Econ II,Economics (ECON) Open Sections,,"  11",4.00
Principles Econ II,206,Principles Econ II,Economics (ECON) Open Sections,,"  28",4.00
Principles Econ II,207,Principles Econ II,Economics (ECON) Open Sections,,"   8",4.00
Principles Econ II,211,Principles Econ II,Economics (ECON) Open Sections,,"   3",4.00
Principles Econ II,200,Principles Econ II,Economics (ECON) Open Sections,," ",4.00
Intro Micro Wkshp,001,Intro Micro Wkshp,Economics (ECON) Open Sections,,"  35",1.00
Inter Micro Workshop,001,Inter Micro Workshop,Economics (ECON) Open Sections,,"  79",1.00
Math for Econ,001,Math for Econ,Economics (ECON) Open Sections,,"  57",3.00
Econ of Education,001,Econ of Education,Economics (ECON) Open Sections,,"  14",3.00
Public Finance,001,Public Finance,Economics (ECON) Open Sections,,"  64",3.00
Topics in Microecon,200,Topics in Microecon,Economics (ECON) Open Sections,,"  10",3.00-4.00
Topics in Microecon,102,Topics in Microecon,Economics (ECON) Open Sections,,"   1",3.00-4.00
Topics in Microecon,104,Topics in Microecon,Economics (ECON) Open Sections,,"  15",3.00-4.00
Topics in Microecon,100,Topics in Microecon,Economics (ECON) Open Sections,," ",3.00-4.00
Topics in Macroecon,001,Topics in Macroecon,Economics (ECON) Open Sections,,"  43",3.00
Strategy,001,Strategy,Economics (ECON) Open Sections,," ",4.00
Intermed Micro Thry,017,Intermed Micro Thry,Economics (ECON) Open Sections,,"   6",4.00
Intermed Micro Thry,001,Intermed Micro Thry,Economics (ECON) Open Sections,," ",4.00
Intermed Macro Thry,001,Intermed Macro Thry,Economics (ECON) Open Sections,," ",4.00
Intermed Macro Thry,202,Intermed Macro Thry,Economics (ECON) Open Sections,,"  14",4.00
Intermed Macro Thry,200,Intermed Macro Thry,Economics (ECON) Open Sections,," ",4.00
Game Theory,001,Game Theory,Economics (ECON) Open Sections,," ",4.00
Topics in Macroecon,001,Topics in Macroecon,Economics (ECON) Open Sections,,"  29",3.00
Ind Organ & Perform,001,Ind Organ & Perform,Economics (ECON) Open Sections,,"  26",3.00
Interntl Finance,001,Interntl Finance,Economics (ECON) Open Sections,," ",4.00
Inter Stat&Metrics I,002,Inter Stat&Metrics I,Economics (ECON) Open Sections,,"  15",4.00
Inter Stat&Metrics I,003,Inter Stat&Metrics I,Economics (ECON) Open Sections,,"  11",4.00
Inter Stat&Metrics I,001,Inter Stat&Metrics I,Economics (ECON) Open Sections,," ",4.00
IntermStat&MetricsII,002,IntermStat&MetricsII,Economics (ECON) Open Sections,,"   2",4.00
IntermStat&MetricsII,001,IntermStat&MetricsII,Economics (ECON) Open Sections,," ",4.00
Topics Econ Develop,001,Topics Econ Develop,Economics (ECON) Open Sections,,"  51",3.00
Urban Economics,001,Urban Economics,Economics (ECON) Open Sections,,"  10",3.00
MicroEcon Topics,400,MicroEcon Topics,Economics (ECON) Open Sections,,"   2",3.00-4.00
Seminar in Econ,001,Seminar in Econ,Economics (ECON) Open Sections,,"  10",3.00
Seminar in Econ,002,Seminar in Econ,Economics (ECON) Open Sections,,"   4",3.00
Econ Honors Seminar,001,Econ Honors Seminar,Economics (ECON) Open Sections,,"  18",1.00
Quantitative Methods,002,Quantitative Methods,Economics (ECON) Open Sections,,"  38",4.00
Quantitative Methods,003,Quantitative Methods,Economics (ECON) Open Sections,,"  38",4.00
Quantitative Methods,001,Quantitative Methods,Economics (ECON) Open Sections,," ",4.00
Microecon Thry,002,Microecon Thry,Economics (ECON) Open Sections,,"  37",4.00
Microecon Thry,003,Microecon Thry,Economics (ECON) Open Sections,,"  38",4.00
Microecon Thry,001,Microecon Thry,Economics (ECON) Open Sections,," ",4.00
Statistics MAE I,002,Statistics MAE I,Economics (ECON) Open Sections,,"  35",4.00
Statistics MAE I,003,Statistics MAE I,Economics (ECON) Open Sections,,"  35",4.00
Statistics MAE I,001,Statistics MAE I,Economics (ECON) Open Sections,," ",4.00
Ec of Dev Countries,001,Ec of Dev Countries,Economics (ECON) Open Sections,,"  10",3.00
Intnl Financial Pol,001,Intnl Financial Pol,Economics (ECON) Open Sections,,"  13",3.00
MAE Internship,001,MAE Internship,Economics (ECON) Open Sections,,"   1",1.00
Math-Economists,002,Math-Economists,Economics (ECON) Open Sections,,"  50",2.00
Math-Economists,001,Math-Economists,Economics (ECON) Open Sections,," ",2.00
Microecon Theory I,002,Microecon Theory I,Economics (ECON) Open Sections,,"  48",1.50
Microecon Theory I,001,Microecon Theory I,Economics (ECON) Open Sections,," ",1.50
Microecon Theory III,002,Microecon Theory III,Economics (ECON) Open Sections,,"  48",1.50
Microecon Theory III,001,Microecon Theory III,Economics (ECON) Open Sections,," ",1.50
Macroecon Theory I,002,Macroecon Theory I,Economics (ECON) Open Sections,,"  35",3.00
Macroecon Theory I,001,Macroecon Theory I,Economics (ECON) Open Sections,," ",3.00
Stabilization Pol,001,Stabilization Pol,Economics (ECON) Open Sections,,"  11",3.00
Game Theory,001,Game Theory,Economics (ECON) Open Sections,,"  14",3.00
Labor Economics I,001,Labor Economics I,Economics (ECON) Open Sections,,"  19",3.00
Industr Org&Pub Pol,001,Industr Org&Pub Pol,Economics (ECON) Open Sections,,"   9",3.00
Inter Trade Theory,001,Inter Trade Theory,Economics (ECON) Open Sections,,"  11",3.00
Adv N R Econ,001,Adv N R Econ,Economics (ECON) Open Sections,,"  24",3.00
Topc Wrld Ec Hist I,001,Topc Wrld Ec Hist I,Economics (ECON) Open Sections,,"  36",3.00
Ec Dev&Transition I,001,Ec Dev&Transition I,Economics (ECON) Open Sections,,"  16",3.00
Econometric Anlys I,002,Econometric Anlys I,Economics (ECON) Open Sections,,"  39",3.00
Econometric Anlys I,001,Econometric Anlys I,Economics (ECON) Open Sections,," ",3.00
Appl Microeconometr,001,Appl Microeconometr,Economics (ECON) Open Sections,,"  26",3.00
Adv Econometrics I,001,Adv Econometrics I,Economics (ECON) Open Sections,,"  11",3.00
Gov Expenditures,001,Gov Expenditures,Economics (ECON) Open Sections,,"  14",3.00
Intro Research I,001,Intro Research I,Economics (ECON) Open Sections,,"  13",3.00
Computational Econ,001,Computational Econ,Economics (ECON) Open Sections,,"  18",1.50
Field Exp & Surveys,001,Field Exp & Surveys,Economics (ECON) Open Sections,,"  19",3.00
Responsible Cond Res,001,Responsible Cond Res,Economics (ECON) Open Sections,,"  30",0.65
Diss-Precand,049,Diss-Precand,Economics (ECON) Open Sections,,"  19",1.00-8.00
Diss-Precand,114,Diss-Precand,Economics (ECON) Open Sections,,"  24",1.00-8.00
Diss-Precand,144,Diss-Precand,Economics (ECON) Open Sections,,"  25",1.00-8.00
Diss-Cand,004,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,017,Diss-Cand,Economics (ECON) Open Sections,,"  23",8.00
Diss-Cand,026,Diss-Cand,Economics (ECON) Open Sections,,"  23",8.00
Diss-Cand,037,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,041,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,043,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,048,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,049,Diss-Cand,Economics (ECON) Open Sections,,"  23",8.00
Diss-Cand,051,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,066,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,071,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,097,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,098,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,109,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,111,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,114,Diss-Cand,Economics (ECON) Open Sections,,"  23",8.00
Diss-Cand,117,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,119,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,124,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,125,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,126,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,129,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,130,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,137,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,145,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,147,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Diss-Cand,148,Diss-Cand,Economics (ECON) Open Sections,,"  22",8.00
Diss-Cand,290,Diss-Cand,Economics (ECON) Open Sections,,"  24",8.00
Diss-Cand,293,Diss-Cand,Economics (ECON) Open Sections,,"  25",8.00
Doc Prog Intern,001,Doc Prog Intern,Economics (ECON) Open Sections,,"   1",1.00
Doc Prog Intern,070,Doc Prog Intern,Economics (ECON) Open Sections,,"  24",1.00
Race and Orgs,001,Race and Orgs,Organizational Studies (ORGSTUDY) Open Sections,,"  43",3.00
SS Topics OrgStudies,002,SS Topics OrgStudies,Organizational Studies (ORGSTUDY) Open Sections,,"  21",3.00
Inside Organizations,001,Inside Organizations,Organizational Studies (ORGSTUDY) Open Sections,,"  16",3.00
Formal Org&Environ,001,Formal Org&Environ,Organizational Studies (ORGSTUDY) Open Sections,,"  11",3.00
"Data, Work and Orgs",001,"Data, Work and Orgs",Organizational Studies (ORGSTUDY) Open Sections,,"  15",3.00
Negotiation,002,Negotiation,Organizational Studies (ORGSTUDY) Open Sections,,"  21",3.00
Adv Lab Org Studies,001,Adv Lab Org Studies,Organizational Studies (ORGSTUDY) Open Sections,,"  20",4.00
Adv Lab Org Studies,002,Adv Lab Org Studies,Organizational Studies (ORGSTUDY) Open Sections,," ",4.00
Strategic Org Change,001,Strategic Org Change,Organizational Studies (ORGSTUDY) Open Sections,,"  26",3.00
Org Wrongdoing,001,Org Wrongdoing,Organizational Studies (ORGSTUDY) Open Sections,,"  11",3.00
Adv Research Team,001,Adv Research Team,Organizational Studies (ORGSTUDY) Open Sections,,"  16",3.00
Special Topics,001,Special Topics,Organizational Studies (ORGSTUDY) Open Sections,,"   5",3.00
Sr Honors Res I,047,Sr Honors Res I,Organizational Studies (ORGSTUDY) Open Sections,,"  25",3.00-4.00
Sr Honors Res I,052,Sr Honors Res I,Organizational Studies (ORGSTUDY) Open Sections,,"  25",3.00-4.00
Intro Pol Theory,005,Intro Pol Theory,Political Science (POLSCI) Open Sections,,"   9",4.00
Intro Pol Theory,010,Intro Pol Theory,Political Science (POLSCI) Open Sections,,"   6",4.00
Intro Pol Theory,014,Intro Pol Theory,Political Science (POLSCI) Open Sections,,"   8",4.00
Intro Pol Theory,015,Intro Pol Theory,Political Science (POLSCI) Open Sections,,"   3",4.00
Intro Pol Theory,001,Intro Pol Theory,Political Science (POLSCI) Open Sections,," ",4.00
Intro Amer Politics,002,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"   5",4.00
Intro Amer Politics,003,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"  11",4.00
Intro Amer Politics,004,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"  11",4.00
Intro Amer Politics,006,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"   5",4.00
Intro Amer Politics,007,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"  10",4.00
Intro Amer Politics,009,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"  11",4.00
Intro Amer Politics,010,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"  11",4.00
Intro Amer Politics,011,Intro Amer Politics,Political Science (POLSCI) Open Sections,,"  12",4.00
Intro Amer Politics,001,Intro Amer Politics,Political Science (POLSCI) Open Sections,," ",4.00
Intr Compar Politic,004,Intr Compar Politic,Political Science (POLSCI) Open Sections,,"   4",4.00
Intr Compar Politic,006,Intr Compar Politic,Political Science (POLSCI) Open Sections,,"   6",4.00
Intr Compar Politic,008,Intr Compar Politic,Political Science (POLSCI) Open Sections,,"   1",4.00
Intr Compar Politic,001,Intr Compar Politic,Political Science (POLSCI) Open Sections,," ",4.00
Intro World Politic,004,Intro World Politic,Political Science (POLSCI) Open Sections,,"   5",4.00
Intro World Politic,005,Intro World Politic,Political Science (POLSCI) Open Sections,,"   6",4.00
Intro World Politic,006,Intro World Politic,Political Science (POLSCI) Open Sections,,"  12",4.00
Intro World Politic,008,Intro World Politic,Political Science (POLSCI) Open Sections,,"   8",4.00
Intro World Politic,010,Intro World Politic,Political Science (POLSCI) Open Sections,,"   9",4.00
Intro World Politic,001,Intro World Politic,Political Science (POLSCI) Open Sections,," ",4.00
First-Year Sem,001,First-Year Sem,Political Science (POLSCI) Open Sections,,"  18",3.00
Quant Emp Mthd PolSc,002,Quant Emp Mthd PolSc,Political Science (POLSCI) Open Sections,,"  13",4.00
Quant Emp Mthd PolSc,004,Quant Emp Mthd PolSc,Political Science (POLSCI) Open Sections,,"  14",4.00
Quant Emp Mthd PolSc,001,Quant Emp Mthd PolSc,Political Science (POLSCI) Open Sections,," ",4.00
US LegislativProcess,001,US LegislativProcess,Political Science (POLSCI) Open Sections,," ",4.00
Systematic Thinking,001,Systematic Thinking,Political Science (POLSCI) Open Sections,," ",4.00
Arab-Israeli Conflt,002,Arab-Israeli Conflt,Political Science (POLSCI) Open Sections,,"  12",4.00
Arab-Israeli Conflt,003,Arab-Israeli Conflt,Political Science (POLSCI) Open Sections,,"  10",4.00
Arab-Israeli Conflt,004,Arab-Israeli Conflt,Political Science (POLSCI) Open Sections,,"  13",4.00
Arab-Israeli Conflt,005,Arab-Israeli Conflt,Political Science (POLSCI) Open Sections,,"  11",4.00
Arab-Israeli Conflt,006,Arab-Israeli Conflt,Political Science (POLSCI) Open Sections,,"  12",4.00
Arab-Israeli Conflt,001,Arab-Israeli Conflt,Political Science (POLSCI) Open Sections,," ",4.00
European Integration,002,European Integration,Political Science (POLSCI) Open Sections,,"   1",4.00
European Integration,003,European Integration,Political Science (POLSCI) Open Sections,,"   1",4.00
European Integration,001,European Integration,Political Science (POLSCI) Open Sections,," ",4.00
Antislavery & Const,001,Antislavery & Const,Political Science (POLSCI) Open Sections,,"  14",3.00
Directed Studies,066,Directed Studies,Political Science (POLSCI) Open Sections,,"  24",1.00-3.00
Special Topics,003,Special Topics,Political Science (POLSCI) Open Sections,,"  12",2.00
Topics,007,Topics,Political Science (POLSCI) Open Sections,,"   1",3.00-4.00
Topics,008,Topics,Political Science (POLSCI) Open Sections,,"   7",3.00-4.00
Topics,009,Topics,Political Science (POLSCI) Open Sections,,"  11",3.00-4.00
Topics,010,Topics,Political Science (POLSCI) Open Sections,,"   5",3.00-4.00
Topics,011,Topics,Political Science (POLSCI) Open Sections,,"  14",3.00-4.00
Topics,012,Topics,Political Science (POLSCI) Open Sections,,"   8",3.00-4.00
Topics,006,Topics,Political Science (POLSCI) Open Sections,," ",3.00-4.00
Topics,014,Topics,Political Science (POLSCI) Open Sections,,"   1",3.00-4.00
Topics,016,Topics,Political Science (POLSCI) Open Sections,,"   2",3.00-4.00
Topics,013,Topics,Political Science (POLSCI) Open Sections,," ",3.00-4.00
Topics,021,Topics,Political Science (POLSCI) Open Sections,," ",3.00-4.00
Modeling Pol Proc,002,Modeling Pol Proc,Political Science (POLSCI) Open Sections,,"  12",4.00
Modeling Pol Proc,004,Modeling Pol Proc,Political Science (POLSCI) Open Sections,,"   6",4.00
Modeling Pol Proc,005,Modeling Pol Proc,Political Science (POLSCI) Open Sections,,"  18",4.00
Modeling Pol Proc,006,Modeling Pol Proc,Political Science (POLSCI) Open Sections,,"   2",4.00
Modeling Pol Proc,007,Modeling Pol Proc,Political Science (POLSCI) Open Sections,,"  17",4.00
Modeling Pol Proc,001,Modeling Pol Proc,Political Science (POLSCI) Open Sections,," ",4.00
Russ&Sov Un,002,Russ&Sov Un,Political Science (POLSCI) Open Sections,,"  21",4.00
Russ&Sov Un,003,Russ&Sov Un,Political Science (POLSCI) Open Sections,,"  19",4.00
Russ&Sov Un,004,Russ&Sov Un,Political Science (POLSCI) Open Sections,,"  24",4.00
Russ&Sov Un,005,Russ&Sov Un,Political Science (POLSCI) Open Sections,,"   6",4.00
Russ&Sov Un,001,Russ&Sov Un,Political Science (POLSCI) Open Sections,," ",4.00
Adv Internship,001,Adv Internship,Political Science (POLSCI) Open Sections,,"  21",3.00
Election Forensics,001,Election Forensics,Political Science (POLSCI) Open Sections,,"   4",3.00
AdvTopics-MiniCourse,001,AdvTopics-MiniCourse,Political Science (POLSCI) Open Sections,,"   8",1.00
AdvTopics-MiniCourse,002,AdvTopics-MiniCourse,Political Science (POLSCI) Open Sections,,"  11",1.00
Adv Tpcs in Pol Sci,002,Adv Tpcs in Pol Sci,Political Science (POLSCI) Open Sections,,"  62",3.00
Adv Tpcs in Pol Sci,003,Adv Tpcs in Pol Sci,Political Science (POLSCI) Open Sections,,"  11",3.00
Game Theory&Modls,002,Game Theory&Modls,Political Science (POLSCI) Open Sections,,"   1",4.00
Game Theory&Modls,003,Game Theory&Modls,Political Science (POLSCI) Open Sections,,"   3",4.00
Game Theory&Modls,001,Game Theory&Modls,Political Science (POLSCI) Open Sections,," ",4.00
Ug-Senior Honors,001,Ug-Senior Honors,Political Science (POLSCI) Open Sections,,"  30",4.00
Ug-Sem Amer Gov&Pol,001,Ug-Sem Amer Gov&Pol,Political Science (POLSCI) Open Sections,,"  11",3.00
Ug-Sem Amer Gov&Pol,002,Ug-Sem Amer Gov&Pol,Political Science (POLSCI) Open Sections,,"   9",3.00
China Social Science,001,China Social Science,Political Science (POLSCI) Open Sections,,"  21",3.00
Computer Usage,001,Computer Usage,Political Science (POLSCI) Open Sections,,"  20",2.00
Math for Scientists,002,Math for Scientists,Political Science (POLSCI) Open Sections,,"  20",4.00
Math for Scientists,001,Math for Scientists,Political Science (POLSCI) Open Sections,," ",4.00
Stat Method Pol Res,002,Stat Method Pol Res,Political Science (POLSCI) Open Sections,,"  13",4.00
Stat Method Pol Res,001,Stat Method Pol Res,Political Science (POLSCI) Open Sections,," ",4.00
Amer Natl Govt,001,Amer Natl Govt,Political Science (POLSCI) Open Sections,,"  13",3.00
Comparative Govt,001,Comparative Govt,Political Science (POLSCI) Open Sections,,"  14",1.00-3.00
IntlSecurityConflict,001,IntlSecurityConflict,Political Science (POLSCI) Open Sections,,"  15",1.00
Behav Res Methods,001,Behav Res Methods,Political Science (POLSCI) Open Sections,,"   6",3.00
Selected Topics,001,Selected Topics,Political Science (POLSCI) Open Sections,,"  19",3.00
Selected Topics,003,Selected Topics,Political Science (POLSCI) Open Sections,,"   3",3.00
Selected Topics,005,Selected Topics,Political Science (POLSCI) Open Sections,,"   6",1.00
Adv Top Quant Method,001,Adv Top Quant Method,Political Science (POLSCI) Open Sections,,"  25",3.00
Adv QuantEmp Methods,002,Adv QuantEmp Methods,Political Science (POLSCI) Open Sections,,"   7",3.00
Adv QuantEmp Methods,001,Adv QuantEmp Methods,Political Science (POLSCI) Open Sections,," ",3.00
G S I Training,001,G S I Training,Political Science (POLSCI) Open Sections,,"  21",1.00
Workshops in POLSCI,001,Workshops in POLSCI,Political Science (POLSCI) Open Sections,,"  23",1.00
Diss-Cand,005,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,006,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,009,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,017,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,020,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,025,Diss-Cand,Political Science (POLSCI) Open Sections,,"  24",8.00
Diss-Cand,032,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,034,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,037,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,042,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,043,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,044,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,046,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,051,Diss-Cand,Political Science (POLSCI) Open Sections,,"  24",8.00
Diss-Cand,054,Diss-Cand,Political Science (POLSCI) Open Sections,,"  24",8.00
Diss-Cand,056,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,063,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,071,Diss-Cand,Political Science (POLSCI) Open Sections,,"  24",8.00
Diss-Cand,079,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,098,Diss-Cand,Political Science (POLSCI) Open Sections,,"  24",8.00
Diss-Cand,103,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,108,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,132,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,166,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,167,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,170,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,172,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Diss-Cand,183,Diss-Cand,Political Science (POLSCI) Open Sections,,"  25",8.00
Intro to Sociology,002,Intro to Sociology,Sociology (SOC) Open Sections,,"   8",4.00
Intro to Sociology,003,Intro to Sociology,Sociology (SOC) Open Sections,,"   3",4.00
Intro to Sociology,006,Intro to Sociology,Sociology (SOC) Open Sections,,"   3",4.00
Intro to Sociology,007,Intro to Sociology,Sociology (SOC) Open Sections,,"  10",4.00
Intro to Sociology,008,Intro to Sociology,Sociology (SOC) Open Sections,,"  13",4.00
Intro to Sociology,009,Intro to Sociology,Sociology (SOC) Open Sections,,"  10",4.00
Intro to Sociology,010,Intro to Sociology,Sociology (SOC) Open Sections,,"   6",4.00
Intro to Sociology,011,Intro to Sociology,Sociology (SOC) Open Sections,,"   4",4.00
Intro to Sociology,012,Intro to Sociology,Sociology (SOC) Open Sections,,"   4",4.00
Intro to Sociology,013,Intro to Sociology,Sociology (SOC) Open Sections,,"   3",4.00
Intro to Sociology,041,Intro to Sociology,Sociology (SOC) Open Sections,,"  18",4.00
Intro to Sociology,042,Intro to Sociology,Sociology (SOC) Open Sections,,"  11",4.00
Intro to Sociology,043,Intro to Sociology,Sociology (SOC) Open Sections,,"   7",4.00
Intro to Sociology,044,Intro to Sociology,Sociology (SOC) Open Sections,,"   9",4.00
Intro to Sociology,045,Intro to Sociology,Sociology (SOC) Open Sections,,"  10",4.00
Intro to Sociology,046,Intro to Sociology,Sociology (SOC) Open Sections,,"   5",4.00
Intro to Sociology,047,Intro to Sociology,Sociology (SOC) Open Sections,,"   9",4.00
Intro to Sociology,048,Intro to Sociology,Sociology (SOC) Open Sections,,"  14",4.00
Intro to Sociology,049,Intro to Sociology,Sociology (SOC) Open Sections,,"  17",4.00
Intro to Sociology,001,Intro to Sociology,Sociology (SOC) Open Sections,," ",4.00
Intro to Sociology,040,Intro to Sociology,Sociology (SOC) Open Sections,," ",4.00
Intro to Sociology,021,Intro to Sociology,Sociology (SOC) Open Sections,,"   4",4.00
Intro to Sociology,022,Intro to Sociology,Sociology (SOC) Open Sections,,"   4",4.00
Intro to Sociology,024,Intro to Sociology,Sociology (SOC) Open Sections,,"   1",4.00
Intro to Sociology,025,Intro to Sociology,Sociology (SOC) Open Sections,,"   5",4.00
Intro to Sociology,026,Intro to Sociology,Sociology (SOC) Open Sections,,"   7",4.00
Intro to Sociology,027,Intro to Sociology,Sociology (SOC) Open Sections,,"  21",4.00
Intro to Sociology,028,Intro to Sociology,Sociology (SOC) Open Sections,,"  12",4.00
Intro to Sociology,029,Intro to Sociology,Sociology (SOC) Open Sections,,"   9",4.00
Intro to Sociology,030,Intro to Sociology,Sociology (SOC) Open Sections,,"   5",4.00
Intro to Sociology,031,Intro to Sociology,Sociology (SOC) Open Sections,,"   2",4.00
Intro to Sociology,032,Intro to Sociology,Sociology (SOC) Open Sections,,"   4",4.00
Intro to Sociology,020,Intro to Sociology,Sociology (SOC) Open Sections,," ",4.00
Intro Soc: Topics,002,Intro Soc: Topics,Sociology (SOC) Open Sections,,"  15",4.00
Intro Soc: Topics,003,Intro Soc: Topics,Sociology (SOC) Open Sections,,"   5",4.00
